date_run,status,times_seen,first_seen,score,title,company,source,location,posted,reason,url
2026-05-01,REPOSTED,2,2026-05-01,6,"Senior Technical Program Manager, Product",Lyft,LinkedIn,"San Francisco County, CA",Today,"Senior TPM at Lyft is a strong company match and relevant function, but title suggests senior IC level rather than the Director-level leadership role the candidate is targeting.",https://www.linkedin.com/jobs/view/senior-technical-program-manager-product-at-lyft-4377119094
2026-05-01,REPOSTED,2,2026-05-01,8,"Senior Manager, Strategic Initiatives & PMO",American Express,LinkedIn,"New York, NY",Today,"Senior Manager Strategic Initiatives & PMO at a large enterprise closely aligns with candidate's PMO leadership experience, governance expertise, and target roles, though title is slightly below Director level.",https://www.linkedin.com/jobs/view/senior-manager-strategic-initiatives-pmo-at-american-express-4407651132
2026-05-01,REPOSTED,2,2026-05-01,6,Senior Program Manager,"Veterans Sourcing Group, LLC",LinkedIn,United States,Today,"Senior Program Manager is a relevant adjacent role in technical delivery, but the title suggests an IC-level position rather than the Director-level leadership roles the candidate is targeting.",https://www.linkedin.com/jobs/view/senior-program-manager-at-veterans-sourcing-group-llc-4409078180
2026-05-01,REPOSTED,2,2026-05-01,6,Senior Program Manager,SoTalent,LinkedIn,"Berkeley, CA",Today,"Senior Program Manager is a relevant program management role but likely below the Director-level target, though worth reviewing if it has leadership scope at a growing company.",https://www.linkedin.com/jobs/view/senior-program-manager-at-sotalent-4406734122
2026-05-01,REPOSTED,2,2026-05-01,8,"Associate Director, Program Management Lead, Global Oncology Business Unit",Takeda,LinkedIn,"Boston, MA",Today,"Associate Director Program Management at a large enterprise (Takeda) aligns well with candidate's Director-level TPM/PMO target, though pharma/oncology domain differs from their SaaS/tech background.",https://www.linkedin.com/jobs/view/associate-director-program-management-lead-global-oncology-business-unit-at-takeda-4406713137
2026-05-01,REPOSTED,2,2026-05-01,8,"Associate Director, Program Management",FUJIFILM Biotechnologies,LinkedIn,"College Station, TX",Today,"Associate Director Program Management title aligns well with candidate's target Director PMO/TPM roles, though biotech industry and mid-size company fit is uncertain without full job description.",https://www.linkedin.com/jobs/view/associate-director-program-management-at-fujifilm-biotechnologies-4398878205
2026-05-01,REPOSTED,2,2026-05-01,6,"Director, Program Management Immunology -Full Life Cycle",Monte Rosa Therapeutics,LinkedIn,"Boston, MA",Today,"Director-level program management title aligns with target roles, but 'Immunology - Full Life Cycle' suggests pharmaceutical/biotech drug development program management rather than technical/software TPM, which may require domain-specific clinical trial experience the candidate lacks.",https://www.linkedin.com/jobs/view/director-program-management-immunology-full-life-cycle-at-monte-rosa-therapeutics-4408061590
2026-05-01,REPOSTED,2,2026-05-01,1,Therapy Program Manager (TPM) / Director of Rehab (DOR),"OVATION Rehabilitation Services, LLC",LinkedIn,"Austintown, OH",Today,"Healthcare/therapy rehabilitation role completely unrelated to technical program management despite similar TPM acronym - this is a clinical rehab director position, not a technology role.",https://www.linkedin.com/jobs/view/therapy-program-manager-tpm-director-of-rehab-dor-at-ovation-rehabilitation-services-llc-4407608288
2026-05-01,REPOSTED,2,2026-05-01,5,Chief of Staff to CEO (Fashion),JW Michaels & Co.,LinkedIn,"New York, NY",Today,"Chief of Staff title aligns with target roles, but reporting to CEO rather than R&D/Engineering leadership, combined with fashion industry focus, suggests this is likely a business operations role rather than a technical program management position leveraging the candidate's core expertise.",https://www.linkedin.com/jobs/view/chief-of-staff-to-ceo-fashion-at-jw-michaels-co-4407009491
2026-05-01,REPOSTED,2,2026-05-01,7,Chief of Staff,Tews Company,LinkedIn,"Orlando, FL",Today,"Chief of Staff title aligns with candidate's target roles, but without confirmation it's R&D/Engineering focused and given company details are unavailable, it may be a general business CoS rather than technical leadership.",https://www.linkedin.com/jobs/view/chief-of-staff-at-tews-company-4409022973
2026-05-01,REPOSTED,2,2026-05-01,7,Chief of Staff,Fabletics,LinkedIn,"El Segundo, CA",Today,"Chief of Staff title aligns with candidate's target roles, but without R&D/Engineering specification and Fabletics being a retail/e-commerce company rather than a tech platform, it may lean more toward general business operations than technical program leadership.",https://www.linkedin.com/jobs/view/chief-of-staff-at-fabletics-4409100639
2026-05-01,REPOSTED,2,2026-05-01,7,Chief of Staff,Atlas Search,LinkedIn,"New York, NY",Today,"Chief of Staff title aligns with candidate's target roles, but without job details and given Atlas Search is a recruiting firm (likely placing for a client), the actual scope and R&D/Engineering focus cannot be confirmed.",https://www.linkedin.com/jobs/view/chief-of-staff-at-atlas-search-4406749226
2026-05-01,REPOSTED,2,2026-05-01,8,Chief of Staff,Respan,LinkedIn,San Francisco Bay Area,Today,"Chief of Staff role aligns with candidate's target list, particularly Chief of Staff R&D/Engineering, and their extensive experience in executive-level program management and cross-functional governance at scale.",https://www.linkedin.com/jobs/view/chief-of-staff-at-respan-4407626825
2026-05-01,REPOSTED,2,2026-05-01,8,Chief of Staff,Radiant,LinkedIn,"Washington, DC",Today,"Chief of Staff role directly matches candidate's target list, likely involving cross-functional governance and executive-level coordination aligned with their TPMO and stakeholder management experience.",https://www.linkedin.com/jobs/view/chief-of-staff-at-radiant-4397658051
2026-05-01,REPOSTED,2,2026-05-01,5,"Director, Supply Chain Planning and Capital Chief of Staff and Strategy",WD,LinkedIn,"San Jose, CA",Today,"Chief of Staff element aligns with target roles, but Supply Chain Planning and Capital focus is outside candidate's software/R&D technical program management expertise and likely operations/finance-oriented rather than engineering delivery.",https://www.linkedin.com/jobs/view/director-supply-chain-planning-and-capital-chief-of-staff-and-strategy-at-wd-4406710769
2026-05-01,REPOSTED,2,2026-05-01,8,Chief of Staff - Oracle Health,Oracle,LinkedIn,United States,Today,"Chief of Staff role in R&D/Engineering context at Oracle Health aligns well with candidate's target roles, enterprise governance experience, and transformation leadership background, though healthcare domain and exact scope are unknown without full description.",https://www.linkedin.com/jobs/view/chief-of-staff-oracle-health-at-oracle-4406777447
2026-05-01,REPOSTED,2,2026-05-01,6,Chief of Staff to the Chief Customer Officer,Anaplan,LinkedIn,"New York, NY",Today,"Chief of Staff role aligns with candidate's experience and target titles, but reporting to Chief Customer Officer (customer/sales-focused) rather than R&D/Engineering leadership makes this adjacent rather than a strong match.",https://www.linkedin.com/jobs/view/chief-of-staff-to-the-chief-customer-officer-at-anaplan-4400231042
2026-05-01,REPOSTED,3,2026-05-01,7,"Sr. Manager, Technical Programs",Verkada,LinkedIn,"San Mateo, CA",Today,"Sr. Manager is one level below target Director roles, but Technical Programs at a mid-size security tech company (Verkada ~1,500 employees) aligns well with TPM expertise and could be a strategic fit worth reviewing.",https://www.linkedin.com/jobs/view/sr-manager-technical-programs-at-verkada-4250677558
2026-05-01,REPOSTED,3,2026-05-01,6,Senior Program Manager,Lumicity,LinkedIn,"New York, United States",Today,"Senior Program Manager is a step below target Director-level roles, but still a relevant senior delivery/program position worth reviewing given the TPM alignment, though title suggests IC rather than leadership.",https://www.linkedin.com/jobs/view/senior-program-manager-at-lumicity-4402764112
2026-05-01,REPOSTED,3,2026-05-01,6,"Senior Technical Program Manager, Product",Lyft,LinkedIn,"San Francisco County, CA",Today,"Senior TPM at Lyft is a strong company match and relevant function, but title suggests senior IC level rather than the Director-level leadership role the candidate is targeting.",https://www.linkedin.com/jobs/view/senior-technical-program-manager-product-at-lyft-4377119094
2026-05-01,REPOSTED,3,2026-05-01,8,"Senior Manager, Strategic Initiatives & PMO",American Express,LinkedIn,"New York, NY",Today,"Senior Manager Strategic Initiatives & PMO at a large enterprise closely aligns with candidate's PMO leadership experience, governance expertise, and target roles, though title is slightly below Director level.",https://www.linkedin.com/jobs/view/senior-manager-strategic-initiatives-pmo-at-american-express-4407651132
2026-05-01,REPOSTED,3,2026-05-01,6,Senior Program Manager,"Veterans Sourcing Group, LLC",LinkedIn,United States,Today,"Senior Program Manager is a relevant adjacent role in technical delivery, but the title suggests an IC-level position rather than the Director-level leadership roles the candidate is targeting.",https://www.linkedin.com/jobs/view/senior-program-manager-at-veterans-sourcing-group-llc-4409078180
2026-05-01,REPOSTED,3,2026-05-01,6,Senior Program Manager,SoTalent,LinkedIn,"Berkeley, CA",Today,"Senior Program Manager is a relevant program management role but likely below the Director-level target, though worth reviewing if it has leadership scope at a growing company.",https://www.linkedin.com/jobs/view/senior-program-manager-at-sotalent-4406734122
2026-05-01,REPOSTED,3,2026-05-01,8,"Associate Director, Program Management Lead, Global Oncology Business Unit",Takeda,LinkedIn,"Boston, MA",Today,"Associate Director Program Management at a large enterprise (Takeda) aligns well with candidate's Director-level TPM/PMO target, though pharma/oncology domain differs from their SaaS/tech background.",https://www.linkedin.com/jobs/view/associate-director-program-management-lead-global-oncology-business-unit-at-takeda-4406713137
2026-05-01,REPOSTED,3,2026-05-01,8,"Associate Director, Program Management",FUJIFILM Biotechnologies,LinkedIn,"College Station, TX",Today,"Associate Director Program Management title aligns well with candidate's target Director PMO/TPM roles, though biotech industry and mid-size company fit is uncertain without full job description.",https://www.linkedin.com/jobs/view/associate-director-program-management-at-fujifilm-biotechnologies-4398878205
2026-05-01,REPOSTED,3,2026-05-01,6,"Director, Program Management Immunology -Full Life Cycle",Monte Rosa Therapeutics,LinkedIn,"Boston, MA",Today,"Director-level program management title aligns with target roles, but 'Immunology - Full Life Cycle' suggests pharmaceutical/biotech drug development program management rather than technical/software TPM, which may require domain-specific clinical trial experience the candidate lacks.",https://www.linkedin.com/jobs/view/director-program-management-immunology-full-life-cycle-at-monte-rosa-therapeutics-4408061590
2026-05-01,REPOSTED,3,2026-05-01,1,Therapy Program Manager (TPM) / Director of Rehab (DOR),"OVATION Rehabilitation Services, LLC",LinkedIn,"Austintown, OH",Today,"Healthcare/therapy rehabilitation role completely unrelated to technical program management despite similar TPM acronym - this is a clinical rehab director position, not a technology role.",https://www.linkedin.com/jobs/view/therapy-program-manager-tpm-director-of-rehab-dor-at-ovation-rehabilitation-services-llc-4407608288
2026-05-01,REPOSTED,3,2026-05-01,5,Chief of Staff to CEO (Fashion),JW Michaels & Co.,LinkedIn,"New York, NY",Today,"Chief of Staff title aligns with target roles, but reporting to CEO rather than R&D/Engineering leadership, combined with fashion industry focus, suggests this is likely a business operations role rather than a technical program management position leveraging the candidate's core expertise.",https://www.linkedin.com/jobs/view/chief-of-staff-to-ceo-fashion-at-jw-michaels-co-4407009491
2026-05-01,REPOSTED,3,2026-05-01,7,Chief of Staff,Tews Company,LinkedIn,"Orlando, FL",Today,"Chief of Staff title aligns with candidate's target roles, but without confirmation it's R&D/Engineering focused and given company details are unavailable, it may be a general business CoS rather than technical leadership.",https://www.linkedin.com/jobs/view/chief-of-staff-at-tews-company-4409022973
2026-05-01,REPOSTED,3,2026-05-01,7,Chief of Staff,Fabletics,LinkedIn,"El Segundo, CA",Today,"Chief of Staff title aligns with candidate's target roles, but without R&D/Engineering specification and Fabletics being a retail/e-commerce company rather than a tech platform, it may lean more toward general business operations than technical program leadership.",https://www.linkedin.com/jobs/view/chief-of-staff-at-fabletics-4409100639
2026-05-01,REPOSTED,3,2026-05-01,7,Chief of Staff,Atlas Search,LinkedIn,"New York, NY",Today,"Chief of Staff title aligns with candidate's target roles, but without job details and given Atlas Search is a recruiting firm (likely placing for a client), the actual scope and R&D/Engineering focus cannot be confirmed.",https://www.linkedin.com/jobs/view/chief-of-staff-at-atlas-search-4406749226
2026-05-01,REPOSTED,3,2026-05-01,8,Chief of Staff,Respan,LinkedIn,San Francisco Bay Area,Today,"Chief of Staff role aligns with candidate's target list, particularly Chief of Staff R&D/Engineering, and their extensive experience in executive-level program management and cross-functional governance at scale.",https://www.linkedin.com/jobs/view/chief-of-staff-at-respan-4407626825
2026-05-01,REPOSTED,3,2026-05-01,8,Chief of Staff,Radiant,LinkedIn,"Washington, DC",Today,"Chief of Staff role directly matches candidate's target list, likely involving cross-functional governance and executive-level coordination aligned with their TPMO and stakeholder management experience.",https://www.linkedin.com/jobs/view/chief-of-staff-at-radiant-4397658051
2026-05-01,REPOSTED,3,2026-05-01,5,"Director, Supply Chain Planning and Capital Chief of Staff and Strategy",WD,LinkedIn,"San Jose, CA",Today,"Chief of Staff element aligns with target roles, but Supply Chain Planning and Capital focus is outside candidate's software/R&D technical program management expertise and likely operations/finance-oriented rather than engineering delivery.",https://www.linkedin.com/jobs/view/director-supply-chain-planning-and-capital-chief-of-staff-and-strategy-at-wd-4406710769
2026-05-01,REPOSTED,3,2026-05-01,8,Chief of Staff - Oracle Health,Oracle,LinkedIn,United States,Today,"Chief of Staff role in R&D/Engineering context at Oracle Health aligns well with candidate's target roles, enterprise governance experience, and transformation leadership background, though healthcare domain and exact scope are unknown without full description.",https://www.linkedin.com/jobs/view/chief-of-staff-oracle-health-at-oracle-4406777447
2026-05-01,REPOSTED,3,2026-05-01,6,Chief of Staff to the Chief Customer Officer,Anaplan,LinkedIn,"New York, NY",Today,"Chief of Staff role aligns with candidate's experience and target titles, but reporting to Chief Customer Officer (customer/sales-focused) rather than R&D/Engineering leadership makes this adjacent rather than a strong match.",https://www.linkedin.com/jobs/view/chief-of-staff-to-the-chief-customer-officer-at-anaplan-4400231042
2026-05-01,REPOSTED,2,2026-05-01,7,"Director, Office of the COO (Chief of Staff)",RCM Healthcare Services,LinkedIn,"Bronx, NY",Today,"Chief of Staff title aligns with candidate's targets, but healthcare services industry and COO-focus (vs R&D/Engineering) suggests less technical program management emphasis than ideal.",https://www.linkedin.com/jobs/view/director-office-of-the-coo-chief-of-staff-at-rcm-healthcare-services-4406745099
2026-05-01,NEW,1,2026-05-01,8,Chief of Staff,Crusoe,LinkedIn,"San Francisco, CA",Today,"Chief of Staff role at a tech company aligns well with candidate's target roles, particularly Chief of Staff R&D/Engineering, and their strong background in cross-functional governance, stakeholder management, and transformation leadership at director level.",https://www.linkedin.com/jobs/view/chief-of-staff-at-crusoe-4400358630
2026-05-01,REPOSTED,4,2026-05-01,7,"Sr. Manager, Technical Programs",Verkada,LinkedIn,"San Mateo, CA",Today,"Sr. Manager is one level below target Director roles, but Technical Programs at a mid-size security tech company (Verkada ~1,500 employees) aligns well with TPM expertise and could be a strategic fit worth reviewing.",https://www.linkedin.com/jobs/view/sr-manager-technical-programs-at-verkada-4250677558
2026-05-01,REPOSTED,4,2026-05-01,6,Senior Program Manager,Lumicity,LinkedIn,"New York, United States",Today,"Senior Program Manager is a step below target Director-level roles, but still a relevant senior delivery/program position worth reviewing given the TPM alignment, though title suggests IC rather than leadership.",https://www.linkedin.com/jobs/view/senior-program-manager-at-lumicity-4402764112
2026-05-01,REPOSTED,4,2026-05-01,6,"Senior Technical Program Manager, Product",Lyft,LinkedIn,"San Francisco County, CA",Today,"Senior TPM at Lyft is a strong company match and relevant function, but title suggests senior IC level rather than the Director-level leadership role the candidate is targeting.",https://www.linkedin.com/jobs/view/senior-technical-program-manager-product-at-lyft-4377119094
2026-05-01,REPOSTED,4,2026-05-01,8,"Senior Manager, Strategic Initiatives & PMO",American Express,LinkedIn,"New York, NY",Today,"Senior Manager Strategic Initiatives & PMO at a large enterprise closely aligns with candidate's PMO leadership experience, governance expertise, and target roles, though title is slightly below Director level.",https://www.linkedin.com/jobs/view/senior-manager-strategic-initiatives-pmo-at-american-express-4407651132
2026-05-01,REPOSTED,4,2026-05-01,6,Senior Program Manager,"Veterans Sourcing Group, LLC",LinkedIn,United States,Today,"Senior Program Manager is a relevant adjacent role in technical delivery, but the title suggests an IC-level position rather than the Director-level leadership roles the candidate is targeting.",https://www.linkedin.com/jobs/view/senior-program-manager-at-veterans-sourcing-group-llc-4409078180
2026-05-01,REPOSTED,4,2026-05-01,6,Senior Program Manager,SoTalent,LinkedIn,"Berkeley, CA",Today,"Senior Program Manager is a relevant program management role but likely below the Director-level target, though worth reviewing if it has leadership scope at a growing company.",https://www.linkedin.com/jobs/view/senior-program-manager-at-sotalent-4406734122
2026-05-01,REPOSTED,4,2026-05-01,8,"Associate Director, Program Management Lead, Global Oncology Business Unit",Takeda,LinkedIn,"Boston, MA",Today,"Associate Director Program Management at a large enterprise (Takeda) aligns well with candidate's Director-level TPM/PMO target, though pharma/oncology domain differs from their SaaS/tech background.",https://www.linkedin.com/jobs/view/associate-director-program-management-lead-global-oncology-business-unit-at-takeda-4406713137
2026-05-01,REPOSTED,4,2026-05-01,8,"Associate Director, Program Management",FUJIFILM Biotechnologies,LinkedIn,"College Station, TX",Today,"Associate Director Program Management title aligns well with candidate's target Director PMO/TPM roles, though biotech industry and mid-size company fit is uncertain without full job description.",https://www.linkedin.com/jobs/view/associate-director-program-management-at-fujifilm-biotechnologies-4398878205
2026-05-01,REPOSTED,4,2026-05-01,6,"Director, Program Management Immunology -Full Life Cycle",Monte Rosa Therapeutics,LinkedIn,"Boston, MA",Today,"Director-level program management title aligns with target roles, but 'Immunology - Full Life Cycle' suggests pharmaceutical/biotech drug development program management rather than technical/software TPM, which may require domain-specific clinical trial experience the candidate lacks.",https://www.linkedin.com/jobs/view/director-program-management-immunology-full-life-cycle-at-monte-rosa-therapeutics-4408061590
2026-05-01,REPOSTED,4,2026-05-01,1,Therapy Program Manager (TPM) / Director of Rehab (DOR),"OVATION Rehabilitation Services, LLC",LinkedIn,"Austintown, OH",Today,"Healthcare/therapy rehabilitation role completely unrelated to technical program management despite similar TPM acronym - this is a clinical rehab director position, not a technology role.",https://www.linkedin.com/jobs/view/therapy-program-manager-tpm-director-of-rehab-dor-at-ovation-rehabilitation-services-llc-4407608288
2026-05-01,REPOSTED,4,2026-05-01,5,Chief of Staff to CEO (Fashion),JW Michaels & Co.,LinkedIn,"New York, NY",Today,"Chief of Staff title aligns with target roles, but reporting to CEO rather than R&D/Engineering leadership, combined with fashion industry focus, suggests this is likely a business operations role rather than a technical program management position leveraging the candidate's core expertise.",https://www.linkedin.com/jobs/view/chief-of-staff-to-ceo-fashion-at-jw-michaels-co-4407009491
2026-05-01,REPOSTED,4,2026-05-01,7,Chief of Staff,Tews Company,LinkedIn,"Orlando, FL",Today,"Chief of Staff title aligns with candidate's target roles, but without confirmation it's R&D/Engineering focused and given company details are unavailable, it may be a general business CoS rather than technical leadership.",https://www.linkedin.com/jobs/view/chief-of-staff-at-tews-company-4409022973
2026-05-01,REPOSTED,4,2026-05-01,7,Chief of Staff,Fabletics,LinkedIn,"El Segundo, CA",Today,"Chief of Staff title aligns with candidate's target roles, but without R&D/Engineering specification and Fabletics being a retail/e-commerce company rather than a tech platform, it may lean more toward general business operations than technical program leadership.",https://www.linkedin.com/jobs/view/chief-of-staff-at-fabletics-4409100639
2026-05-01,REPOSTED,4,2026-05-01,7,Chief of Staff,Atlas Search,LinkedIn,"New York, NY",Today,"Chief of Staff title aligns with candidate's target roles, but without job details and given Atlas Search is a recruiting firm (likely placing for a client), the actual scope and R&D/Engineering focus cannot be confirmed.",https://www.linkedin.com/jobs/view/chief-of-staff-at-atlas-search-4406749226
2026-05-01,REPOSTED,4,2026-05-01,8,Chief of Staff,Radiant,LinkedIn,"Washington, DC",Today,"Chief of Staff role directly matches candidate's target list, likely involving cross-functional governance and executive-level coordination aligned with their TPMO and stakeholder management experience.",https://www.linkedin.com/jobs/view/chief-of-staff-at-radiant-4397658051
2026-05-01,REPOSTED,4,2026-05-01,5,"Director, Supply Chain Planning and Capital Chief of Staff and Strategy",WD,LinkedIn,"San Jose, CA",Today,"Chief of Staff element aligns with target roles, but Supply Chain Planning and Capital focus is outside candidate's software/R&D technical program management expertise and likely operations/finance-oriented rather than engineering delivery.",https://www.linkedin.com/jobs/view/director-supply-chain-planning-and-capital-chief-of-staff-and-strategy-at-wd-4406710769
2026-05-01,REPOSTED,4,2026-05-01,8,Chief of Staff - Oracle Health,Oracle,LinkedIn,United States,Today,"Chief of Staff role in R&D/Engineering context at Oracle Health aligns well with candidate's target roles, enterprise governance experience, and transformation leadership background, though healthcare domain and exact scope are unknown without full description.",https://www.linkedin.com/jobs/view/chief-of-staff-oracle-health-at-oracle-4406777447
2026-05-01,REPOSTED,4,2026-05-01,6,Chief of Staff to the Chief Customer Officer,Anaplan,LinkedIn,"New York, NY",Today,"Chief of Staff role aligns with candidate's experience and target titles, but reporting to Chief Customer Officer (customer/sales-focused) rather than R&D/Engineering leadership makes this adjacent rather than a strong match.",https://www.linkedin.com/jobs/view/chief-of-staff-to-the-chief-customer-officer-at-anaplan-4400231042
2026-05-01,REPOSTED,3,2026-05-01,7,"Director, Office of the COO (Chief of Staff)",RCM Healthcare Services,LinkedIn,"Bronx, NY",Today,"Chief of Staff title aligns with candidate's targets, but healthcare services industry and COO-focus (vs R&D/Engineering) suggests less technical program management emphasis than ideal.",https://www.linkedin.com/jobs/view/director-office-of-the-coo-chief-of-staff-at-rcm-healthcare-services-4406745099
2026-05-02,NEW,1,2026-05-02,6,Senior Program Manager,Optomi,LinkedIn,United States,Today,Senior Program Manager is a relevant program management role but likely below the Director-level target; worth reviewing but may be too junior for this candidate's experience.,https://www.linkedin.com/jobs/view/senior-program-manager-at-optomi-4407928966
2026-05-02,NEW,1,2026-05-02,6,Senior Technical Program Manager,DynPro Inc.,LinkedIn,United States,Today,"Senior TPM role aligns with candidate's expertise but is likely an individual contributor position, one level below their Director-level target; worth reviewing if it has leadership scope.",https://www.linkedin.com/jobs/view/senior-technical-program-manager-at-dynpro-inc-4407934927
2026-05-02,NEW,1,2026-05-02,6,"Senior Program Manager, SaMD",WHOOP,LinkedIn,"Boston, MA",Today,"Senior Program Manager at a mid-size tech company (WHOOP ~500-1000 employees) is a relevant program management role, but the 'Senior' title suggests it may be below Director-level and potentially more IC-oriented than the candidate's target, though SaMD (Software as Medical Device) aligns with technical delivery experience.",https://www.linkedin.com/jobs/view/senior-program-manager-samd-at-whoop-4407223572
2026-05-02,NEW,1,2026-05-02,6,Senior Program Manager (Tooling),CapstoneONE Search,LinkedIn,"Muskegon, MI",Today,"Senior Program Manager is a relevant adjacent role in program/delivery management, but the title suggests individual contributor level rather than the Director-level leadership position the candidate is targeting.",https://www.linkedin.com/jobs/view/senior-program-manager-tooling-at-capstoneone-search-4407966534
2026-05-02,NEW,1,2026-05-02,6,Senior Program Manager,CONFLUX SYSTEMS,LinkedIn,"Atlanta, GA",Today,"Senior Program Manager is a relevant program management role but appears to be individual contributor level rather than the Director/VP level the candidate is targeting, though worth reviewing given the technical program alignment.",https://www.linkedin.com/jobs/view/senior-program-manager-at-conflux-systems-4409429175
2026-05-02,NEW,1,2026-05-02,7,Program Management Program Director,Sevita,LinkedIn,"Las Vegas, NV",Today,"Title 'Program Management Program Director' aligns well with target Director-level program management roles, but Sevita is a healthcare services company (not SaaS/tech), so the technical platform and R&D portfolio experience may not fully transfer.",https://www.linkedin.com/jobs/view/program-management-program-director-at-sevita-4407217900
2026-05-02,NEW,1,2026-05-02,9,"Director, PMO",Landis+Gyr,LinkedIn,"Alpharetta, GA",Today,"Director PMO title is an exact match to candidate's target roles, with their extensive PMO executive experience at similar scale companies making this a strong fit despite limited job details.",https://www.linkedin.com/jobs/view/director-pmo-at-landis%2Bgyr-4325605507
2026-05-02,NEW,1,2026-05-02,7,Securities Services - Portfolio and Program Management – Vice President,JPMorganChase,LinkedIn,"New York, NY",Today,"VP-level Portfolio and Program Management aligns well with candidate's PMO and governance expertise, though Securities Services at JPMorganChase suggests a finance-domain focus rather than technical/R&D program management, making it adjacent but worth reviewing.",https://www.linkedin.com/jobs/view/securities-services-portfolio-and-program-management-%E2%80%93-vice-president-at-jpmorganchase-4388264789
2026-05-02,NEW,1,2026-05-02,7,Chief of Staff,MGT,LinkedIn,United States,Today,"Chief of Staff title aligns well with candidate's target roles (Chief of Staff R&D/Engineering), but without job description details, it's unclear if this is R&D/Engineering focused or a general corporate Chief of Staff role, and MGT company context is unknown.",https://www.linkedin.com/jobs/view/chief-of-staff-at-mgt-4407215698
2026-05-02,NEW,1,2026-05-02,7,Chief of Staff to the CEO — Builder-Orchestrator,Product.ai,LinkedIn,"Los Angeles, CA",Today,"Chief of Staff role aligns with candidate's cross-functional governance and stakeholder management strengths, but reporting to CEO rather than R&D/Engineering leadership and lack of explicit TPM/PMO focus makes it adjacent rather than a strong match.",https://www.linkedin.com/jobs/view/chief-of-staff-to-the-ceo-%E2%80%94-builder-orchestrator-at-product-ai-4408313017
2026-05-02,NEW,1,2026-05-02,2,Chief of Staff-Probation,County of San Diego,LinkedIn,"San Diego, CA",Today,"Chief of Staff-Probation is a government criminal justice/corrections role in a county probation department, completely unrelated to technical program management, R&D, or engineering leadership.",https://www.linkedin.com/jobs/view/chief-of-staff-probation-at-county-of-san-diego-4407956660
